image_url,question,gt_answer,model_answer,hallucination_type
https://midjourney-image.s3.amazonaws.com/9faee2a6-39e5-49fe-bbe3-1b72c7eeadf8.png,Is she unhappy because of the broken glass? Answer with reasonable length (not too short or too long).,No; She is not unhappy due to the broken glass; The broken glass is not making her unhappy.,"The image depicts a character with a broken mirror behind her, which suggests that she might be unhappy or experiencing a moment of distress. The broken glass could symbolize a sense of shattered self-image, a reflection of a difficult situation, or a metaphor for the character's emotional state. The exact reason for her unhappiness cannot be determined solely from the image, but it is clear that the broken mirror plays a significant role in the scene",visual challenge
https://midjourney-image.s3.amazonaws.com/9faee2a6-39e5-49fe-bbe3-1b72c7eeadf8.png,Are both her left and right eyes visible in the image? Answer with reasonable length (not too short or too long).,No; Only one of her eyes is visible in the image; Both her eyes are not visible in the image,"Yes, both her left and right eyes are visible in the image.",visual challenge
https://midjourney-image.s3.amazonaws.com/ANT23_F1_crash_High_quality_watercolor_paint_reflection_77eabddd-5ad0-4ae1-9e57-135bca4f6899.png,"Does the surrounding water reflect the color of the blue sky, not the green trees? Answer with reasonable length (not too short or too long).",No; the surrounding water does not just reflect the color of the blue sky; the water also reflects the green trees.,"The surrounding water in the image reflects the color of the blue sky, not the green trees. The water appears to be a deep blue color, which is consistent with the blue sky in the background. The green trees are not reflected in the water, indicating that the water is not reflecting the color of the trees.",visual challenge
https://midjourney-image.s3.amazonaws.com/ANT23_F1_crash_High_quality_watercolor_paint_reflection_77eabddd-5ad0-4ae1-9e57-135bca4f6899.png,Is the driver wearing a full-fledged scuba diving suit? Answer with reasonable length (not too short or too long).,No; the driver is not wearing a scuba diving suit; the driver is not wearing any suit,"The driver in the image is wearing a racing suit, which is a specialized garment designed for motorsports. It is not a full-fledged scuba diving suit, which is designed for underwater diving and provides additional protection and insulation. The racing suit is made of lightweight, breathable materials and is designed to provide comfort and protection during high-speed racing.",visual challenge
https://midjourney-image.s3.amazonaws.com/ANT23_F1_crash_High_quality_watercolor_paint_reflection_77eabddd-5ad0-4ae1-9e57-135bca4f6899.png,Is the race car driving on the road it is supposed to drive? Answer with reasonable length (not too short or too long).,No; the race car is not driving on the road it is supposed to; the race car is not driving on its designated road.,"The race car is driving on a road that is not its intended track. In the image, the race car is on a wet road, which suggests that the weather conditions might be challenging for the driver. The race car is not on a typical racing circuit, and this could be due to various reasons such as a practice session, a test drive, or an event that has taken place on public roads. It is important to note that racing on public roads can be dangerous and is generally not allowed",visual challenge
https://midjourney-image.s3.amazonaws.com/Adem_Trker_sea_and_ship_in_horizontal_wine_bottle_priate_ship_r_9b0cfa0f-4e80-4208-90b3-ee09f18f98e0.png,"Does the bottle have a large, gaping hole facilitating the ship's passage? Answer with reasonable length (not too short or too long).","No; the bottle doesn't have a large, gaping hole to facilitate the ship's passage; there is no large, gaping hole in the bottle for the ship's passage.","Yes, the bottle has a large, gaping hole facilitating the ship's passage.",visual challenge
https://midjourney-image.s3.amazonaws.com/Adem_Trker_sea_and_ship_in_horizontal_wine_bottle_priate_ship_r_9b0cfa0f-4e80-4208-90b3-ee09f18f98e0.png,Does the ship outside the bottle fit perfectly inside? Answer with reasonable length (not too short or too long).,No; the ship doesn't fit perfectly inside the bottle; the ship outside doesn't fit inside.,"The ship outside the bottle does not fit perfectly inside. The ship is depicted as a three-mast sailing ship, which is a common representation of a pirate ship. However, the bottle is not a realistic size to accommodate a full-sized ship. The ship is shown in a way that it appears to be floating on the water, but it is not possible for a real ship to fit inside a bottle. The image is likely a creative or",visual challenge
https://midjourney-image.s3.amazonaws.com/Adem_Trker_sea_and_ship_in_horizontal_wine_bottle_priate_ship_r_9b0cfa0f-4e80-4208-90b3-ee09f18f98e0.png,Is the weather inside the bottle rainy and does not match the clear weather outside? Answer with reasonable length (not too short or too long).,No; the weather inside the bottle is not rainy and matches the clear weather outside; it does not mismatch the outside weather.,"Yes, the weather inside the bottle is rainy, which contrasts with the clear weather outside.",visual challenge
https://midjourney-image.s3.amazonaws.com/Ajro_a_man_looking_over_the_fields_seeing_2_massive_titans_figh_98fee54c-1b4d-4dbe-abd3-d4a32ab2c368.png,Are the aircraft dropping humanitarian aid packages instead of missiles? Answer with reasonable length (not too short or too long).,No; the aircraft are not dropping humanitarian aid packages; they are not dropping aid packages,"The image depicts a scene where a person is standing in a field with several aircraft flying overhead. The aircraft are not dropping humanitarian aid packages; instead, they are dropping missiles. The setting appears to be a war zone, and the presence of missiles suggests that the aircraft are part of a military operation rather than a humanitarian aid mission.",visual challenge
https://midjourney-image.s3.amazonaws.com/Ajro_a_man_looking_over_the_fields_seeing_2_massive_titans_figh_98fee54c-1b4d-4dbe-abd3-d4a32ab2c368.png,"Are there additional figures hidden among the wheat, also dressed as pilots? Answer with reasonable length (not too short or too long).",No; there are no additional figures hidden among the wheat; there aren't any figures dressed as pilots hidden among the wheat.,"The image depicts a scene with a lone figure standing in a field of wheat, dressed as a pilot. There are no additional figures hidden among the wheat. The focus is on the central figure, who appears to be observing the sky.",visual challenge
